participant,poste,session,round_number,understanding_faults,treatment,group_uid,paid_round,dictator,extraction,extraction_group,approbation,nb_approbation_yes_in_group,nb_approbation_no_in_group,approbation_group,extraction_dictateur,extraction_group_applied,extraction_applied,payoff,svo_group_uid,svo_choice_1,svo_choice_2,svo_choice_3,svo_choice_4,svo_choice_5,svo_choice_6,svo_mean_self,svo_mean_other,svo_score,svo_group_selected_choice,svo_group_selected_player,svo_group_selected_player_decision,svo_group_selected_player_payoff,svo_group_non_selected_player_payoff,NLE_nombre_cible,NLE_curseur_position,NLE_payoff,NLE_paid_decision,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,crt_score,nep_1,nep_2,nep_3,nep_4,nep_5,nep_6,nep_7,nep_8,nep_9,nep_10,nep_11,nep_12,nep_13,nep_14,nep_15,nep_score,year_of_birth,gender,nationality,marital_status,student,study_level,study_discipline,socioprofessional_group,experiment_participation
vfmcx27z,leem1,fq2kknpa,19,,1,fq2kknpa_6,,0,4.0,18.0,0.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,fq2kknpa_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,3.0,5.0,29.0,20.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,56.0,2001.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
ds4ioz8v,leem9,fq2kknpa,19,,1,fq2kknpa_3,,0,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_8,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,1.0,4.0,68.0,58.0,,,,,200.0,0.5,3.0,12.0,30.0,20.0,0.0,2.0,5.0,2.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,5.0,62.0,2000.0,0.0,MA,0.0,1.0,3.0,6.0,,1.0
546n7ois,leem6,fq2kknpa,19,,1,fq2kknpa_6,,0,4.0,18.0,0.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,fq2kknpa_3,0.0,8.0,8.0,4.0,0.0,8.0,87.167,68.833,26.872,4.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,5.0,6.0,15.0,20.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,65.0,2002.0,1.0,FR,0.0,1.0,0.0,8.0,,1.0
oer3enjj,leem4,fq2kknpa,19,,1,fq2kknpa_5,,0,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_10,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,5.0,2.0,0.0,100.0,50.0,,,,,2.0,0.25,5.0,4.0,30.0,20.0,0.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,58.0,2000.0,0.0,MA,0.0,1.0,3.0,6.0,,1.0
sl8qjqc8,leem18,fq2kknpa,19,,1,fq2kknpa_5,,1,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_4,0.0,8.0,8.0,6.0,3.0,5.0,86.333,66.167,23.988,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,5.0,4.0,30.0,20.0,0.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,62.0,1998.0,1.0,FR,0.0,1.0,3.0,7.0,,1.0
cs3d5l1b,leem15,fq2kknpa,19,,1,fq2kknpa_3,,0,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_7,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,5.0,2.0,0.0,100.0,50.0,,,,,2.0,0.5,5.0,4.0,30.0,20.0,0.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,54.0,1995.0,0.0,MA,2.0,1.0,5.0,16.0,,1.0
8evuxh9h,leem5,fq2kknpa,19,,1,fq2kknpa_1,,1,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_9,0.0,8.0,8.0,3.0,4.0,4.0,83.5,71.833,33.094,2.0,1.0,8.0,100.0,50.0,,,,,200.0,0.5,5.0,12.0,30.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,5.0,54.0,2001.0,0.0,FR,0.0,1.0,3.0,6.0,,1.0
zubtg9sm,leem8,fq2kknpa,19,,1,fq2kknpa_2,,0,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_2,8.0,0.0,8.0,8.0,0.0,0.0,90.0,38.333,-16.261,6.0,2.0,0.0,100.0,50.0,,,,,200.0,0.5,3.0,9.0,30.0,10.0,0.0,1.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,66.0,2001.0,0.0,FR,0.0,1.0,3.0,3.0,,1.0
4ohtupod,leem10,fq2kknpa,19,,1,fq2kknpa_2,,1,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_5,0.0,8.0,8.0,4.0,4.0,8.0,83.0,73.0,34.875,3.0,1.0,8.0,85.0,85.0,,,,,200.0,0.5,5.0,3.0,30.0,10.0,0.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,52.0,2002.0,1.0,FR,0.0,1.0,1.0,6.0,,1.0
czl9vyfx,leem14,fq2kknpa,19,,1,fq2kknpa_4,,1,3.0,19.0,0.0,2.0,1.0,1.0,,,,183.0,fq2kknpa_10,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,5.0,2.0,0.0,100.0,50.0,,,,,100.0,0.5,3.0,9.0,15.0,10.0,0.0,1.0,1.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,47.0,1999.0,1.0,FR,0.0,0.0,2.0,25.0,8.0,1.0
k7eakf9l,leem11,fq2kknpa,19,,1,fq2kknpa_4,,0,8.0,19.0,1.0,2.0,1.0,1.0,,,,240.0,fq2kknpa_7,0.0,8.0,1.0,7.0,5.0,8.0,79.0,70.833,35.693,5.0,2.0,0.0,100.0,50.0,,,,,400.0,0.5,4.0,7.0,29.0,10.0,2.0,1.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,53.0,2002.0,0.0,FR,0.0,1.0,1.0,8.0,,1.0
dthsqb9o,leem12,fq2kknpa,19,,1,fq2kknpa_2,,0,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_5,0.0,0.0,8.0,5.0,2.0,2.0,85.167,59.0,14.355,3.0,1.0,8.0,85.0,85.0,,,,,1.0,0.5,6.0,3.0,15.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,1995.0,0.0,KM,0.0,1.0,3.0,6.0,,1.0
ulm06ppx,leem13,fq2kknpa,19,,1,fq2kknpa_1,,0,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_6,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,3.0,4.0,30.0,20.0,0.0,4.0,3.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,72.0,1996.0,0.0,TN,0.0,1.0,7.0,17.0,,1.0
6rhak8ed,leem16,fq2kknpa,19,,1,fq2kknpa_6,,1,10.0,18.0,1.0,1.0,2.0,0.0,4.0,12.0,4.0,258.0,fq2kknpa_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.25,3.0,6.0,15.0,0.0,2.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,5.0,66.0,2001.0,0.0,FR,0.0,1.0,1.0,8.0,,1.0
ffrvldax,leem17,fq2kknpa,19,,1,fq2kknpa_3,,1,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_8,0.0,7.0,8.0,4.0,4.0,8.0,82.667,72.333,34.359,4.0,1.0,4.0,68.0,58.0,,,,,400.0,0.5,3.0,4.0,30.0,10.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,5.0,61.0,1974.0,0.0,FR,0.0,0.0,4.0,26.0,4.0,1.0
ra2yzxbz,leem3,fq2kknpa,20,,1,fq2kknpa_1,,0,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_9,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,1.0,8.0,100.0,50.0,,,,,200.0,0.5,3.0,9.0,15.0,10.0,0.0,1.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,57.0,1999.0,1.0,DZ,0.0,1.0,1.0,6.0,,1.0
a5136bnk,leem7,fq2kknpa,20,,1,fq2kknpa_5,,0,4.0,15.0,0.0,2.0,1.0,1.0,,,,231.0,fq2kknpa_2,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,6.0,2.0,0.0,100.0,50.0,,,,,120.0,0.5,8.0,8.0,20.0,20.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,56.0,2002.0,1.0,FR,0.0,1.0,0.0,6.0,,1.0
uvg5kz63,leem2,fq2kknpa,20,,1,fq2kknpa_4,,1,8.0,15.0,1.0,3.0,0.0,1.0,,,,312.0,fq2kknpa_4,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,1.0,2.0,8.0,85.0,15.0,,,,,200.0,0.5,3.0,12.0,30.0,30.0,2.0,0.0,5.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,59.0,2000.0,1.0,FR,0.0,1.0,0.0,8.0,,1.0
vfmcx27z,leem1,fq2kknpa,20,,1,fq2kknpa_6,,0,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,3.0,5.0,29.0,20.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,56.0,2001.0,1.0,FR,0.0,1.0,2.0,6.0,,1.0
ds4ioz8v,leem9,fq2kknpa,20,,1,fq2kknpa_3,,1,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_8,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,4.0,1.0,4.0,68.0,58.0,,,,,200.0,0.5,3.0,12.0,30.0,20.0,0.0,2.0,5.0,2.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,5.0,62.0,2000.0,0.0,MA,0.0,1.0,3.0,6.0,,1.0
546n7ois,leem6,fq2kknpa,20,,1,fq2kknpa_6,,0,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_3,0.0,8.0,8.0,4.0,0.0,8.0,87.167,68.833,26.872,4.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,5.0,6.0,15.0,20.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,65.0,2002.0,1.0,FR,0.0,1.0,0.0,8.0,,1.0
oer3enjj,leem4,fq2kknpa,20,,1,fq2kknpa_5,,1,6.0,15.0,1.0,2.0,1.0,1.0,,,,271.0,fq2kknpa_10,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,5.0,2.0,0.0,100.0,50.0,,,,,2.0,0.25,5.0,4.0,30.0,20.0,0.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,58.0,2000.0,0.0,MA,0.0,1.0,3.0,6.0,,1.0
sl8qjqc8,leem18,fq2kknpa,20,,1,fq2kknpa_5,,0,5.0,15.0,1.0,2.0,1.0,1.0,,,,251.0,fq2kknpa_4,0.0,8.0,8.0,6.0,3.0,5.0,86.333,66.167,23.988,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,5.0,4.0,30.0,20.0,0.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,62.0,1998.0,1.0,FR,0.0,1.0,3.0,7.0,,1.0
cs3d5l1b,leem15,fq2kknpa,20,,1,fq2kknpa_3,,0,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_7,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,5.0,2.0,0.0,100.0,50.0,,,,,2.0,0.5,5.0,4.0,30.0,20.0,0.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,54.0,1995.0,0.0,MA,2.0,1.0,5.0,16.0,,1.0
8evuxh9h,leem5,fq2kknpa,20,,1,fq2kknpa_1,,1,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_9,0.0,8.0,8.0,3.0,4.0,4.0,83.5,71.833,33.094,2.0,1.0,8.0,100.0,50.0,,,,,200.0,0.5,5.0,12.0,30.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,5.0,54.0,2001.0,0.0,FR,0.0,1.0,3.0,6.0,,1.0
zubtg9sm,leem8,fq2kknpa,20,,1,fq2kknpa_2,,1,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_2,8.0,0.0,8.0,8.0,0.0,0.0,90.0,38.333,-16.261,6.0,2.0,0.0,100.0,50.0,,,,,200.0,0.5,3.0,9.0,30.0,10.0,0.0,1.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,66.0,2001.0,0.0,FR,0.0,1.0,3.0,3.0,,1.0
4ohtupod,leem10,fq2kknpa,20,,1,fq2kknpa_2,,0,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_5,0.0,8.0,8.0,4.0,4.0,8.0,83.0,73.0,34.875,3.0,1.0,8.0,85.0,85.0,,,,,200.0,0.5,5.0,3.0,30.0,10.0,0.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,52.0,2002.0,1.0,FR,0.0,1.0,1.0,6.0,,1.0
czl9vyfx,leem14,fq2kknpa,20,,1,fq2kknpa_4,,0,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_10,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,5.0,2.0,0.0,100.0,50.0,,,,,100.0,0.5,3.0,9.0,15.0,10.0,0.0,1.0,1.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,47.0,1999.0,1.0,FR,0.0,0.0,2.0,25.0,8.0,1.0
k7eakf9l,leem11,fq2kknpa,20,,1,fq2kknpa_4,,0,2.0,15.0,1.0,3.0,0.0,1.0,,,,190.0,fq2kknpa_7,0.0,8.0,1.0,7.0,5.0,8.0,79.0,70.833,35.693,5.0,2.0,0.0,100.0,50.0,,,,,400.0,0.5,4.0,7.0,29.0,10.0,2.0,1.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,53.0,2002.0,0.0,FR,0.0,1.0,1.0,8.0,,1.0
dthsqb9o,leem12,fq2kknpa,20,,1,fq2kknpa_2,,0,5.0,15.0,1.0,3.0,0.0,1.0,,,,251.0,fq2kknpa_5,0.0,0.0,8.0,5.0,2.0,2.0,85.167,59.0,14.355,3.0,1.0,8.0,85.0,85.0,,,,,1.0,0.5,6.0,3.0,15.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,1995.0,0.0,KM,0.0,1.0,3.0,6.0,,1.0
ulm06ppx,leem13,fq2kknpa,20,,1,fq2kknpa_1,,0,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_6,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.5,3.0,4.0,30.0,20.0,0.0,4.0,3.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,72.0,1996.0,0.0,TN,0.0,1.0,7.0,17.0,,1.0
6rhak8ed,leem16,fq2kknpa,20,,1,fq2kknpa_6,,1,4.0,12.0,1.0,3.0,0.0,1.0,,,,258.0,fq2kknpa_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,8.0,85.0,15.0,,,,,2.0,0.25,3.0,6.0,15.0,0.0,2.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,5.0,66.0,2001.0,0.0,FR,0.0,1.0,1.0,8.0,,1.0
ffrvldax,leem17,fq2kknpa,20,,1,fq2kknpa_3,,0,6.0,18.0,1.0,3.0,0.0,1.0,,,,231.0,fq2kknpa_8,0.0,7.0,8.0,4.0,4.0,8.0,82.667,72.333,34.359,4.0,1.0,4.0,68.0,58.0,,,,,400.0,0.5,3.0,4.0,30.0,10.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,5.0,61.0,1974.0,0.0,FR,0.0,0.0,4.0,26.0,4.0,1.0
tvrj1dvf,leem16,n7s0swnf,1,2.0,0,n7s0swnf_4,4.0,0,0.0,13.0,,,,,,,,150.0,n7s0swnf_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,0.0,85.0,85.0,12.2,6.88,2.73,15.0,200.0,0.5,3.0,9.0,30.0,10.0,1.0,0.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,4.0,58.0,1996.0,0.0,FR,0.0,1.0,3.0,23.0,,1.0
d3vgywl8,leem11,n7s0swnf,1,2.0,0,n7s0swnf_2,14.0,0,4.0,16.0,,,,,,,,222.0,n7s0swnf_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,12.2,10.41,2.91,5.0,2.0,0.5,3.0,4.0,30.0,20.0,0.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,64.0,1997.0,0.0,FR,0.0,1.0,6.0,19.0,,1.0
j8cgx1jq,leem7,n7s0swnf,1,2.0,0,n7s0swnf_3,2.0,1,6.0,20.0,,,,,,,,204.0,n7s0swnf_7,0.0,8.0,8.0,3.0,4.0,8.0,82.167,74.667,37.482,5.0,2.0,1.0,94.0,56.0,12.2,7.01,2.74,2.0,1.0,0.5,3.0,12.0,30.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,51.0,1989.0,1.0,HT,2.0,1.0,4.0,9.0,,0.0
pr6dlw28,leem9,n7s0swnf,1,2.0,0,n7s0swnf_4,6.0,1,7.0,13.0,,,,,,,,323.0,n7s0swnf_4,0.0,8.0,8.0,4.0,3.0,5.0,85.0,69.833,29.538,1.0,2.0,0.0,85.0,85.0,12.2,10.68,2.92,11.0,2.0,0.5,5.0,4.0,30.0,0.0,0.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,63.0,1993.0,0.0,FR,0.0,0.0,3.0,3.0,8.0,1.0
v0ioyxnq,leem12,n7s0swnf,1,2.0,0,n7s0swnf_1,2.0,0,7.0,12.0,,,,,,,,339.0,n7s0swnf_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,1.0,8.0,100.0,50.0,12.2,14.62,2.88,7.0,2.0,0.5,3.0,3.0,30.0,20.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,5.0,66.0,1995.0,0.0,FR,0.0,0.0,5.0,25.0,5.0,1.0
vp84t72k,leem6,n7s0swnf,1,2.0,0,n7s0swnf_3,9.0,0,4.0,20.0,,,,,,,,186.0,n7s0swnf_2,0.0,8.0,8.0,4.0,4.0,8.0,83.0,73.0,34.875,2.0,2.0,8.0,100.0,50.0,12.2,9.6,2.87,9.0,200.0,0.25,2.0,4.0,30.0,10.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,59.0,1997.0,0.0,FR,0.0,1.0,6.0,19.0,,1.0
sx84l1i5,leem10,n7s0swnf,1,2.0,0,n7s0swnf_1,16.0,0,0.0,12.0,,,,,,,,150.0,n7s0swnf_3,8.0,0.0,8.0,8.0,0.0,0.0,90.0,38.333,-16.261,2.0,2.0,8.0,100.0,50.0,12.2,12.45,2.99,14.0,100.0,0.5,3.0,4.0,15.0,20.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,64.0,2003.0,1.0,FR,0.0,1.0,1.0,6.0,,0.0
85jn9qur,leem8,n7s0swnf,1,2.0,0,n7s0swnf_1,8.0,1,5.0,12.0,,,,,,,,285.0,n7s0swnf_7,2.0,4.0,0.0,5.0,1.0,5.0,80.833,62.667,22.334,5.0,2.0,1.0,94.0,56.0,12.2,15.85,2.82,1.0,4.0,4.0,6.0,4.0,6.0,6.0,0.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,5.0,5.0,5.0,43.0,1991.0,0.0,FR,0.0,1.0,0.0,19.0,,1.0
omi30phh,leem14,n7s0swnf,1,2.0,0,n7s0swnf_2,17.0,0,5.0,16.0,,,,,,,,240.0,n7s0swnf_5,0.0,8.0,8.0,4.0,4.0,8.0,83.0,73.0,34.875,5.0,2.0,0.0,100.0,50.0,12.2,10.0,2.89,14.0,200.0,0.25,5.0,9.0,29.0,20.0,0.0,5.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,65.0,1961.0,0.0,FR,0.0,0.0,5.0,2.0,8.0,1.0
3qpvtzfo,leem5,n7s0swnf,1,2.0,0,n7s0swnf_3,7.0,0,10.0,20.0,,,,,,,,240.0,n7s0swnf_3,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,12.2,12.18,3.0,15.0,200.0,0.5,3.0,9.0,15.0,0.0,2.0,0.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,53.0,2001.0,1.0,FR,0.0,0.0,2.0,5.0,8.0,1.0
xbd0c5te,leem17,n7s0swnf,1,2.0,0,n7s0swnf_4,8.0,0,6.0,13.0,,,,,,,,298.0,n7s0swnf_6,0.0,8.0,8.0,4.0,4.0,8.0,83.0,73.0,34.875,2.0,1.0,8.0,100.0,50.0,12.2,12.72,2.97,7.0,2.0,0.5,5.0,4.0,30.0,20.0,0.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,50.0,2000.0,1.0,FR,0.0,1.0,3.0,9.0,,0.0
x32pv052,leem13,n7s0swnf,1,2.0,0,n7s0swnf_2,10.0,1,7.0,16.0,,,,,,,,276.0,n7s0swnf_5,8.0,8.0,8.0,8.0,0.0,0.0,92.5,44.167,-7.815,5.0,2.0,0.0,100.0,50.0,12.2,17.75,2.72,4.0,1.0,1.0,3.0,6.0,30.0,10.0,2.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,52.0,1998.0,0.0,FR,0.0,1.0,3.0,24.0,,1.0
tvrj1dvf,leem16,n7s0swnf,2,,0,n7s0swnf_4,,0,2.0,13.0,,,,,,,,199.0,n7s0swnf_4,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,1.0,2.0,0.0,85.0,85.0,39.87,25.08,2.26,,200.0,0.5,3.0,9.0,30.0,10.0,1.0,0.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,4.0,58.0,1996.0,0.0,FR,0.0,1.0,3.0,23.0,,1.0
d3vgywl8,leem11,n7s0swnf,2,,0,n7s0swnf_2,,0,6.0,18.0,,,,,,,,231.0,n7s0swnf_2,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,2.0,8.0,100.0,50.0,39.87,36.91,2.85,,2.0,0.5,3.0,4.0,30.0,20.0,0.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,64.0,1997.0,0.0,FR,0.0,1.0,6.0,19.0,,1.0
j8cgx1jq,leem7,n7s0swnf,2,,0,n7s0swnf_3,,1,6.0,21.0,,,,,,,,190.0,n7s0swnf_7,0.0,8.0,8.0,3.0,4.0,8.0,82.167,74.667,37.482,5.0,2.0,1.0,94.0,56.0,39.87,37.58,2.89,,1.0,0.5,3.0,12.0,30.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,51.0,1989.0,1.0,HT,2.0,1.0,4.0,9.0,,0.0
pr6dlw28,leem9,n7s0swnf,2,,0,n7s0swnf_4,,0,8.0,13.0,,,,,,,,348.0,n7s0swnf_4,0.0,8.0,8.0,4.0,3.0,5.0,85.0,69.833,29.538,1.0,2.0,0.0,85.0,85.0,39.87,40.17,2.98,,2.0,0.5,5.0,4.0,30.0,0.0,0.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,5.0,63.0,1993.0,0.0,FR,0.0,0.0,3.0,3.0,8.0,1.0
v0ioyxnq,leem12,n7s0swnf,2,,0,n7s0swnf_1,,0,8.0,10.0,,,,,,,,402.0,n7s0swnf_6,0.0,8.0,8.0,8.0,0.0,0.0,92.5,55.833,7.815,2.0,1.0,8.0,100.0,50.0,39.87,0.0,1.01,,2.0,0.5,3.0,3.0,30.0,20.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,5.0,66.0,1995.0,0.0,FR,0.0,0.0,5.0,25.0,5.0,1.0
